timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP
81582,BA_RIGHT_CLICK,7,0.23393674345314602_0.8047251854753861_-0.021569772205447722,0.29250689989888473_0.7796528379023291_-0.0111515459654804,0.34907314702378306_0.725397622846028_-0.0011492710714058956,0.386680868817876_0.6755350418277378_0.013380959476689339,0.4013153150949936_0.6121714993912812_0.030338029067970444,0.3208777340040384_0.5390484814280487_0.01695434972468829,0.3563028838332638_0.4492946196474192_0.012516921339870162,0.3860013439463605_0.4195987874703542_0.0035157061872706672,0.4126548079947387_0.4067289998659973_-0.024202397656637106,0.292375543954862_0.5154803175419427_0.009010792297181266,0.3265899525794981_0.41339785376155785_-0.006361802767505447,0.3620834277181938_0.4004306124997682_-0.02904556781960931,0.39187629940339064_0.41629602583313535_-0.048218181752250296
81615,BA_RIGHT_CLICK,7,0.23353022457361303_0.8045251134567555_-0.020875175707893028,0.29234794693441235_0.7801484497308905_-0.010684702772941267,0.34919338643158754_0.7268801381289648_-0.0009065601352466647,0.38697647853971345_0.6779684692532059_0.01326720702303238,0.40211267354282226_0.614819716183252_0.030078410109883255,0.321340205811324_0.5393096831984693_0.016895295976192284,0.3569258841749942_0.44890463979065875_0.012447562776756817,0.3867810868586723_0.4187914247860063_0.003537788073843786,0.41358713374930656_0.4058926479442505_-0.024128999266781546,0.2926547302745921_0.515559202725876_0.008962588054582896,0.32716422333030687_0.4129768532034907_-0.0064042610731047,0.3628830195354712_0.4001151504002052_-0.02903834802638218,0.3928412590203932_0.4164843008682295_-0.04824147703098115
81649,BA_RIGHT_CLICK,7,0.23325555420875616_0.8046032717651602_-0.020383180112327304,0.2924215747296893_0.7803097392654559_-0.010215179804202777,0.3494212028948886_0.7279477874517193_-0.0004360046484957937,0.3874035998525685_0.6796339607167432_0.013719331523996889,0.40272325541331366_0.616677888844734_0.030408924024109607,0.321377130383541_0.5396628640133042_0.01698460423834366,0.35719637416815087_0.4491201093277968_0.01253667530437512,0.38716828651155033_0.41909949505722915_0.003660245999198015,0.4141605819574836_0.4060609878240894_-0.023894121262437614,0.2927607416266714_0.5160276343784241_0.008936422054088452,0.3275222762720489_0.41317769857383996_-0.006469143156712978,0.3635292733420763_0.4005339051788678_-0.029080504757012727,0.3937760368011992_0.4167798197877538_-0.04821462298907325
81683,BA_RIGHT_CLICK,7,0.2336841525392538_0.8049019043307684_-0.020336749399252865,0.2926897667551107_0.7806106110839957_-0.01013133063573588,0.3497747717355429_0.7289946683311264_-0.0003637048799904827,0.38788405651588964_0.6813539867344054_0.01398936961191678,0.4035517952104727_0.6187551328455015_0.03081873174572354,0.3215248183681884_0.539884695374004_0.01693742419391666,0.35732763880900803_0.44914361639671624_0.012562521255176885,0.3871731386735042_0.4191028239281686_0.003737949740490004,0.4141121228783801_0.4059835923623142_-0.023838155975346973,0.2928191220088414_0.5163219968765187_0.008929678139381678,0.3272692310251159_0.4133055088689902_-0.006623018959765219,0.36295420604625017_0.40047163212344095_-0.029164877698298935,0.39294278025806756_0.41643599562741374_-0.04843182059508551
81716,BA_RIGHT_CLICK,7,0.23371565951957748_0.8048904947170561_-0.020446597333390024,0.2927041739387566_0.7810667793296905_-0.010159827348859701,0.3501517783049535_0.7300613171310266_-0.00020321394595405607,0.3884045946180005_0.683046627421582_0.01463033053555317,0.4039205019680913_0.6207075722149693_0.031840516059115455,0.32172193298930474_0.5399720501605924_0.01693365778612927,0.3573697616609912_0.44893408857864625_0.012675464515814482,0.38722897181145355_0.41913688675178784_0.0038310579749748584,0.41416011017556786_0.4064475856551407_-0.023853715567116112,0.29297483128894264_0.5164603313040104_0.008946061799759127,0.3274593748599182_0.41329879981446094_-0.006522816761020489,0.36324191035969_0.4006471549991373_-0.029093105328461842,0.3932605516924923_0.41691280120926744_-0.04845249607071868
81749,BA_RIGHT_CLICK,7,0.23339621912681618_0.8051420777423339_-0.020467168625703264,0.2928332400451703_0.7814018996829296_-0.010040431878782586,0.350343109007183_0.7309792118430964_-0.0002251500733129275,0.3889079346322361_0.6844438698922827_0.014769635941809236,0.40442348758445235_0.6224136000578947_0.031855951093447146,0.3216267102574869_0.5404157504800364_0.016991952507399207,0.3572099117400631_0.4492692434237996_0.012782255105121374,0.38710372932141623_0.41952798760425014_0.0038883545830095197,0.41403573164936547_0.40676514803003305_-0.02378881578312252,0.2928614271687579_0.5169533745631668_0.00899279878623045,0.32723846617936225_0.41327357230319844_-0.006446456288245255,0.3629913802317218_0.4009006671526912_-0.029067948446576848,0.392878703833776_0.4173530277754279_-0.04850728773200982
81782,BA_RIGHT_CLICK,7,0.23317198309297213_0.8052755498395887_-0.020232333967296925,0.2928938815697514_0.7817802884002134_-0.009893391757660925,0.3504948861086395_0.7318836392689413_-0.00026657659589704615,0.3893024646491483_0.6858823249368059_0.014571529504637575,0.40487379225147613_0.624023361659475_0.031400411600122406,0.32180645057484025_0.5409447324564779_0.016916224419039637,0.35758002264995453_0.4495798952139695_0.012790615790640069,0.3874784591784923_0.4192316730538286_0.0039603240358229,0.4144652796554299_0.40573830603465266_-0.02364622089994696,0.29296714886086084_0.5174371326911524_0.008998733514243417,0.32735489275931623_0.4135665411769094_-0.006495001713392683,0.36303087674549706_0.40076269327949554_-0.029069021332983218,0.3928862631806988_0.41670271850787893_-0.04874368876715082
81815,BA_RIGHT_CLICK,7,0.23308095219131192_0.8055025262440465_-0.02004305212037456,0.29302967387076084_0.7821427232281053_-0.009699204945130206,0.35067562633228516_0.7324816895905071_-0.0001476902070002297,0.389669575154835_0.6869113405250062_0.014672187468990213,0.40506232096396166_0.6252112020305219_0.03132974149723813,0.322036866258975_0.5412547645799894_0.016933524357447743,0.3577659977571096_0.4498237376814906_0.012799503750447236,0.38753190898822537_0.4194170931751949_0.0038983446015831247,0.4144389222278382_0.40585860966765747_-0.023742348223787523,0.293137884728566_0.5178021927633346_0.00901021550392632,0.3275887903919165_0.4136131139611198_-0.006449214359090764,0.363004818383626_0.4006870994516299_-0.029034322491267556,0.39271175030781896_0.4162093408677045_-0.04873406982818905
81849,BA_RIGHT_CLICK,7,0.2329710653018624_0.8057286678000468_-0.01998542796243582,0.29306992926308206_0.7825421529019423_-0.009640964872489817,0.3507405986267107_0.7330645095016904_-0.00017724421043050604,0.3899900916099978_0.6877410141390602_0.014550174277293305,0.40523582946175163_0.6262815776865819_0.031029467121282937,0.32220143986653976_0.5417358921235863_0.01690691659622965,0.357951178399398_0.45016622586296595_0.012795918064788027,0.38765105814875594_0.4195371587892709_0.0038502481900784505,0.4145582231056043_0.40564470576543704_-0.023810842102656347,0.2933483116566779_0.5182871333725024_0.008999287135764157,0.32790926196975273_0.41393333927909487_-0.006408444933069578,0.3632723806888039_0.40065128879134543_-0.028935051255209635,0.3930369072271512_0.4153670555570176_-0.048667938283281836
-1,BA_RIGHT_CLICK,8,,,,,,,,,,,,,
83881,BA_RIGHT_CLICK,8,0.22827060645611016_0.8054580723910604_-0.013108908636619343,0.2887238343740812_0.7880785065919145_-0.0030319790173314026,0.34925367341408603_0.7510155924492067_0.00976672817738828,0.39052872283437734_0.7234708833439616_0.029225984691244915,0.42454584246184945_0.6832678304382679_0.05288788979839456,0.32709531033118744_0.5600512854611118_0.017272479496547304,0.36769252775841854_0.47365125711539663_0.014065133450355788,0.40047154043711497_0.4499436439253822_0.005287063289537846,0.43084033640165753_0.4420128035516862_-0.021635968176844243,0.3001711093146126_0.5400535363829998_0.008956528427974196,0.34332064257982925_0.4428454550688535_-0.0062879042079164865,0.3787239508900945_0.43454349491777916_-0.027171135613164837,0.4093341991415783_0.448044584682046_-0.04578232251307596
83916,BA_RIGHT_CLICK,8,0.2287076423628404_0.8055046109890202_-0.013613938890496648,0.28903524320803575_0.7882422604584681_-0.003397803515493235,0.34963882292087456_0.7514084965652614_0.00974094310976646,0.3909266882990113_0.7238803519998764_0.02985028558267161,0.42498297337934593_0.6837413776928996_0.05401007477912245,0.32710014219347777_0.5602419441823355_0.01736008796067931,0.3670767764944546_0.4731329536102556_0.014266876910469264,0.3994561093218905_0.44917537936988955_0.005392291382038449,0.42940291811577186_0.44096560621033704_-0.021526884238578896,0.30037692966131535_0.5403144994478916_0.008943703898013284,0.3433932043466851_0.4429409076837754_-0.006123177508522215,0.378710152075601_0.4339278316798441_-0.026910326416366526,0.409212846764816_0.4468248259945382_-0.045689897598435315
83949,BA_RIGHT_CLICK,8,0.22936360916004772_0.8055395411280997_-0.013086165171940929,0.2894718447644114_0.7887752134342184_-0.0029478741767401387,0.3502017166199333_0.7515538526110959_0.010221190767110044,0.39144684623514103_0.723965943987749_0.03017662844692075,0.4254856653550881_0.6839313402982405_0.05457043961265038,0.3279624158959718_0.5598175458816046_0.0173900548455866,0.36833969916492404_0.47237941071687883_0.014443375495546128,0.4011476721102224_0.4478493028435985_0.005652500528163795,0.4314480189446744_0.43907359714325744_-0.021124972363835988,0.30126768972133133_0.5400125773033695_0.008875670981979888,0.3448868495109785_0.44275673787339975_-0.006151886125412896,0.3807013403303722_0.433862696194858_-0.02672021014298855,0.4115744981836424_0.4464515862404243_-0.045546458650914695
83983,BA_RIGHT_CLICK,8,0.22982927863205432_0.8065729798339373_-0.013155827567640787,0.28979863717703813_0.7898064914337152_-0.002959479239177298,0.3507713600780206_0.7521412764019261_0.01057409645447783,0.39209324320820566_0.7240865954840836_0.03062144970205946,0.42609861672239446_0.6837648308445494_0.055217554693049994,0.3280323405918385_0.5601025289461894_0.01752818018895402,0.3676753553993678_0.4717193619036575_0.014629817269224379,0.4000074037499608_0.4473815793636544_0.005708843638950256,0.4299371949008415_0.43893574853751244_-0.021108006952624655,0.30153700014475615_0.5405448866908706_0.00884251009629291,0.3449109754469481_0.44268208988940283_-0.0059186603347518565,0.3806372579675753_0.43376081792848165_-0.026378131789412968,0.4114575985011376_0.44665771464816223_-0.04489114402873347
84016,BA_RIGHT_CLICK,8,0.23033802572413256_0.8068005610674672_-0.011705851769974905,0.290589771624794_0.7905862143032832_-0.0020652835342022512,0.3519465207883229_0.7528520658831986_0.011437834511833608,0.39325870434973714_0.7248058898516223_0.03064553086207329,0.4270322992826855_0.6839659338132128_0.05495520673165863,0.32972853460764134_0.5595510892999874_0.017506013935423014,0.37088358308849145_0.47119318847846187_0.014549233525576952,0.40438225814401163_0.44627302367235056_0.005815459923310016,0.4352553813593634_0.4372401172321096_-0.020736586962875635,0.30315296690085436_0.5401260529379016_0.00863202543521819,0.34802624277325367_0.4429804702475514_-0.005944012957418642,0.38481023881767906_0.43421965526212736_-0.026583228514549632,0.41636078381037056_0.4466613272055904_-0.044985856764658536
84048,BA_RIGHT_CLICK,8,0.231001344231955_0.8075514212584538_-0.011353333764498295,0.2913409944028778_0.7910528985971677_-0.0016303891756322174,0.35312718986102026_0.7533583271679237_0.011812765368332243,0.3946836400869217_0.7252984152847708_0.030802847597964752,0.4280094265481119_0.6833894113648403_0.0547636359291883,0.3304613815057695_0.5597935432539548_0.01772747735231409,0.37142112180374_0.47053550604972205_0.014671945976879408,0.4047853704190179_0.4450270372926778_0.006002021987329273,0.4356272899259765_0.43551572039930464_-0.02048341088671439,0.30412336262400075_0.5403877118762308_0.008555347275454978,0.3493661021554621_0.44263067403434486_-0.005676494028254097,0.3866177795246023_0.4335649703873753_-0.026032303477094572,0.41858043331698847_0.4459186823546823_-0.04406950168064773
84081,BA_RIGHT_CLICK,8,0.23151733629559818_0.8083443463115727_-0.011105453450063755,0.2919067701221405_0.79188058839754_-0.0014621295387098146,0.3542520887742685_0.7541747751376594_0.012124404484836083,0.39589687854788513_0.72592904222919_0.031249470088059228,0.42909681078118367_0.6835708745279685_0.05550800437590374,0.33122743259337906_0.5602833719528648_0.017869685491317826,0.37197775900190616_0.47008052209212753_0.014830304708215563,0.40498295274543167_0.44344271328445967_0.006188029822977661,0.4356088883200995_0.4327826589362498_-0.020256876176031058,0.3052078113741487_0.5409183795878072_0.008468496194854722,0.35078259987546223_0.4430898869752787_-0.005593299159275488,0.38850082142470505_0.4336458639251041_-0.025702395303858122,0.42094225135482366_0.4455589319372127_-0.04373718136351538
84115,BA_RIGHT_CLICK,8,0.23202891272429899_0.8089022970413237_-0.009947930160029643,0.2926331369496106_0.7927152480007469_-0.0005410467369992696,0.3555968135269679_0.755017881595418_0.01296140565459555,0.39728664494150334_0.7269018574787256_0.03166901619090599,0.43017477414069405_0.6837090474731744_0.05581130226342594,0.332708224379757_0.5599502397757319_0.017946924041028274,0.3754065315709555_0.4704199412599752_0.014808462878968691,0.40993080017699723_0.44402541801450013_0.006415793619372272,0.4417948203499883_0.4337848138822457_-0.01990685848429332,0.30672843462521315_0.5406018372876469_0.008371341638863362,0.35425663338433283_0.44388984399794756_-0.005422216088666118,0.39333166824434784_0.4350444830216446_-0.02541990042830531,0.4267237579587064_0.4470330210609396_-0.04332381553491936
84149,BA_RIGHT_CLICK,8,0.23276917038062633_0.8105984955004906_-0.010347861554514498,0.29320711361700047_0.7937805625058222_-0.0007502321230283707,0.35627556679027855_0.7561101237959268_0.013333430401361989,0.39807766585821674_0.7279561626301667_0.03280516878449092,0.43089477913425633_0.6846319613748408_0.057604272285212796,0.3327314017007661_0.560601776693785_0.01821140122041341,0.374144707583272_0.46932020021562176_0.015124623434469204,0.4079683162985955_0.44222963917348673_0.006559427040273209,0.4393798949095225_0.4316977748881452_-0.01973696316706761,0.30708886747594266_0.541429366787515_0.008355015993595344,0.35414276398285693_0.44309586491393427_-0.005194947267447787,0.39311950720671485_0.43353265577614136_-0.024894003757675684,0.42640219495796855_0.4458229209648101_-0.04258405023448456
84182,BA_RIGHT_CLICK,8,0.23327057478983737_0.8114604496138935_-0.010393045648965146,0.2935969211048583_0.7944376923447457_-0.0007709485353558326,0.3565346545964685_0.7570919450145247_0.013509635537367667,0.3982091538848461_0.7288287534226148_0.033199135040705756,0.4305593506244522_0.6851552150959664_0.05830908149012703,0.33298922044355966_0.5612485336101245_0.01827521410882661,0.3739732539358803_0.46939967261222526_0.01526561435598143,0.4072119087552003_0.44133703365400545_0.006789286549849716,0.43823757900974086_0.4296739728936094_-0.019438420110365742,0.307524818698848_0.542209336058491_0.00830799535849112,0.35441500645529805_0.44371012613143435_-0.005123087878922524,0.39322949105361044_0.4335458521370874_-0.02469258234011348,0.4265716184465384_0.44509184087646236_-0.042379298636379154
84216,BA_RIGHT_CLICK,8,0.2336818132254246_0.8115637416186051_-0.009083387100722715,0.29379077374034723_0.7953214174751924_0.00031774216401346013,0.3564580040764973_0.7579902931866076_0.014343238401016875,0.3976403469039585_0.7299327456084227_0.03367834971385428,0.4294728327391706_0.6859901207538363_0.05845530891043964,0.3341207958246811_0.5611458481817397_0.01825972477436216,0.3758809058430249_0.4694958661911291_0.015087917896413868,0.4096039844016212_0.4414906736570606_0.0068707212237226235,0.4411879788572068_0.42975886119910384_-0.019348814833896156,0.30844068210942327_0.5421920847067782_0.008249037779874943,0.356056218955132_0.4441105903384361_-0.005273283812125447,0.39532199425585224_0.433859671697997_-0.0247871074088988,0.4292500523160534_0.44446134348974414_-0.04243957803969567
84250,BA_RIGHT_CLICK,8,0.2333376887204459_0.8118017406894459_-0.009156609053632678,0.2933367679047076_0.7952463965610255_0.0002457254013043045,0.3557472314510477_0.7583561360690616_0.014428489627521265,0.3965734894429514_0.7307325286171703_0.03361780840982778,0.42770234851822553_0.6867208328129384_0.05803763718305447,0.3333432977982794_0.5614895273422362_0.018369011718751202,0.37418667781849346_0.4698791650865398_0.01506424284164434,0.4071091542609515_0.4417832920041092_0.006806184902008953,0.4382092842049976_0.4298195239186947_-0.01947759369908714,0.30762452230153703_0.5426788553531606_0.008326572456961745,0.3545072004105351_0.44425992021539_-0.005369260444418528,0.3928265327063175_0.433822044170684_-0.025084736884321952,0.4262166664942612_0.44419370715034634_-0.04272564495662836
84283,BA_RIGHT_CLICK,8,0.23274809382456232_0.8117339683877384_-0.009267290016191055,0.2926419229926656_0.7952557596362106_0.000202995270937395,0.35453252880364516_0.7589641904714602_0.014293164588674728,0.39495553218164997_0.7316534266870712_0.033650939852633344,0.425714620818975_0.6881036874676969_0.05809542716263468,0.3322031323582677_0.5618772545794775_0.0183904067784319,0.3720586821118962_0.47033568604262055_0.014975081075702711,0.40433167059961816_0.44180342984886234_0.006431039714190628,0.4348615736633603_0.42955938548093353_-0.02005785032033081,0.30635756528614544_0.543233472103726_0.008432808963661094,0.3523273050710123_0.4445446797178443_-0.005449293183625491,0.38997772167897005_0.43370350673738034_-0.025407371771880936,0.4229548848425953_0.4438543567992261_-0.04320449229129146
84318,BA_RIGHT_CLICK,8,0.23143953591265432_0.8103921352471475_-0.009604074720682185,0.29202808154598797_0.7940251662569422_0.00020552613770938866,0.35294815610718616_0.75928109454178_0.014140555721652369,0.3925585698512313_0.7333110249838428_0.03364061231663884,0.42273102511587335_0.6894630048295043_0.0577890350875754,0.3299985269284843_0.5621027620109026_0.018546681790333565,0.3686037063344297_0.47070132003999854_0.015185745707730137,0.40028951279118746_0.44261384354187067_0.006406587595441553,0.4302934909558348_0.43093494630054885_-0.02038057356213852,0.303806873371113_0.5439865732152074_0.008603300659421841,0.3487256073891768_0.4435265595091387_-0.0056151747722154866,0.3853498087785704_0.4333517330880397_-0.026014137051541767,0.41722174102112525_0.44487552841003825_-0.044374962417666045
84349,BA_RIGHT_CLICK,8,0.22984923529369158_0.8094898175116829_-0.00964415573210834,0.29105908642590783_0.7928462015976253_0.00027399957923870846,0.351088205662345_0.7589266027376111_0.01374330378542889,0.38990550847269034_0.7336442094485917_0.03282505156796027,0.41935826984741364_0.6891774061219043_0.05615768726329,0.3280047328930377_0.5619305707194093_0.01858156318567719,0.36556875703684305_0.47082674349766657_0.015203395705683775,0.39685065119898394_0.4433411864133916_0.0061871432143041395,0.42633171516228136_0.43243559246219204_-0.020782192223352786,0.30145251330527356_0.543922316547935_0.008725442545464644,0.34508958291527825_0.4421789295969808_-0.005734524132309438,0.38092983853515494_0.4324992480274386_-0.026644428795209854,0.4117343196395626_0.44575577179190395_-0.045457259629872585
84382,BA_RIGHT_CLICK,8,0.22833799805436553_0.8087007769677204_-0.009394756977807034,0.2895775097241461_0.7918390502444699_0.00032341093420014036,0.34880714590309075_0.7584911485803173_0.013049414809310825,0.38704742480450427_0.7336254772695667_0.031464125769939816,0.4158081304844068_0.6888653256810623_0.05383625444300963,0.32605868591159815_0.561174717519894_0.018476010522067755,0.36292439101498775_0.4704058158033823_0.014973413822065788,0.3939316675618178_0.4427323268010014_0.005796641439405195,0.42314051499023775_0.43183531002169456_-0.0213465131704669,0.29915843269660225_0.5431524368259946_0.008797458629291065,0.3417044566592948_0.4405242520569487_-0.006027028263805773,0.3769345370268545_0.4310139502999264_-0.027322812061016822,0.40707352114705964_0.4452494855689755_-0.046280718497202514
84415,BA_RIGHT_CLICK,8,0.22619832941845275_0.8073122198369632_-0.007576717058857718,0.28751842638893604_0.7906968013375437_0.001175172512523534,0.3460295118884883_0.758275524798397_0.012473477765531853,0.3837646125883544_0.7342074201228433_0.028918376412079172,0.41195671890702623_0.6893130833559765_0.04935203942877447,0.3243427456481476_0.5597129797730563_0.018116382686948942,0.36085817335733933_0.4695680846876888_0.01436407168866078,0.3914069259607702_0.44176952252020785_0.0051368566991544665,0.42025904981338774_0.4307150017099826_-0.022027561059368518,0.29685377567159454_0.5415544273164781_0.00878137258826161,0.33801852357557427_0.4382799043654381_-0.006662534416674349,0.37225024202153856_0.42921105113959934_-0.028735373958353252,0.4014085360605616_0.44471103159330294_-0.048075523298395255
84449,BA_RIGHT_CLICK,8,0.22368924827540093_0.8053948875257596_-0.005999518926970513,0.2850969311479225_0.7892450822138338_0.0018067642130789774,0.34285542313231165_0.7578806289222748_0.011816777860809579,0.3802702032828876_0.7349802125074238_0.02636076974557673,0.4077521016957504_0.6902514215035068_0.045043469096997545,0.3223937118898407_0.5579915790393923_0.017725011550312177,0.3588282892599834_0.46883778255041353_0.013760303359515507,0.3890276451463628_0.4407165861863323_0.004509542794359279,0.4175674488388999_0.42909092274326077_-0.02257882177096436,0.29447403740205225_0.5395742703840662_0.00871685819338532,0.334557046033311_0.436115598630824_-0.007204244924353578,0.3678252323364081_0.4278478271749547_-0.0300365066881212,0.39595628803881794_0.4446952121078333_-0.04942761069251107
84482,BA_RIGHT_CLICK,8,0.22150400687189242_0.8034844156892479_-0.0035741078822075136,0.2825995824244415_0.7876554594630837_0.0030355768663356797,0.3395554001647086_0.7575924164602686_0.010991764526120199,0.3765312833233316_0.7357897057992435_0.022736515841379448,0.4032207886983667_0.6913050743518534_0.03847990979812874,0.3203410359104931_0.5567901967871169_0.017129798406700245,0.356490836898099_0.4679299353031788_0.012671990117460123,0.38636850512465865_0.43963982397225926_0.00334775798426672,0.4146944777364337_0.42783641073718065_-0.023832568729017813,0.29202321323806335_0.5380540290964071_0.008574351456846967,0.3310208177863504_0.4343208121871299_-0.007808489416255171,0.36353417030134694_0.42561912711357525_-0.0311530332847621,0.39112493615081145_0.442356598505923_-0.05061503116856422
84517,BA_RIGHT_CLICK,8,0.21885460344101065_0.8011618063284064_-0.0010607683037327773,0.2799844913885431_0.7859944356437397_0.004030947269016115,0.33596409762047535_0.75748144917087_0.00989168382529527,0.3725294790779463_0.7371778881440335_0.018802335851585614,0.39843746508039746_0.6926669146679452_0.0315057192251073,0.3180205704276133_0.5550555657472594_0.016374694545539182,0.35365983355809105_0.4666086302970627_0.011482544081234638,0.3834966238056901_0.4384084004871641_0.0022457746895679174,0.41173386344868373_0.4267307639409256_-0.024861986799315325,0.2891637933496975_0.5359567006025652_0.008463543111750424,0.32691926410189837_0.43149776837153014_-0.008508097878466937,0.3586238288176767_0.42363125225619835_-0.03263152896040169,0.38526534613553876_0.4419977522925924_-0.05241447976883575
84550,BA_RIGHT_CLICK,8,0.21585362336750885_0.7982699358807489_0.0017927517791901393,0.2774990219438423_0.783934672908455_0.005473399663777041,0.33263354225272185_0.7562718576780657_0.008762522513422251,0.3685553687504857_0.7375335054309984_0.014024232620553771,0.3938894230912345_0.6933245631903499_0.02326632769942178,0.3156914438012734_0.5518311437866198_0.015698200753904948,0.3510086735786506_0.46387608184614015_0.010294446219463113,0.38069343294424085_0.43632899194658553_0.0009429664995295476,0.40891691859212265_0.4257707333794556_-0.026143192540228934,0.28602341033970063_0.5326984802559169_0.008356797112758113,0.3229911319445894_0.4268297440284314_-0.009008244078454093,0.3541698307428926_0.4195922624327053_-0.03368611740011762,0.38016695639756676_0.43975631054531666_-0.05389521353766382
84583,BA_RIGHT_CLICK,8,0.2127478355703041_0.7954538412369478_0.0051923607031754155,0.27471544890120425_0.7818973940503359_0.007176354630637875,0.3291354971990128_0.7551485329144558_0.007868599076869393,0.3644103064292216_0.737806102173473_0.009375166233028254,0.3896302965315356_0.6940050341963839_0.015178323642729868,0.31348056397465823_0.5488445899407949_0.014991277986031826,0.34861147806656434_0.4605835782225786_0.008910101250377467,0.378051487411835_0.4331852076029838_-0.0006199653676332895,0.4061553225171307_0.42344106723716435_-0.02748697343716667,0.2830106812155624_0.5293738706648471_0.008151314090677224,0.3193698399886549_0.42173298291157263_-0.009494227489707244,0.35023902659687756_0.41547547072230256_-0.034719724312931625,0.3758067139885216_0.4373940341177872_-0.05523409313619185
84616,BA_RIGHT_CLICK,8,0.20994835571744325_0.7942426639777175_0.008947741875271122,0.2713675999523385_0.7803582653913308_0.00878245242742595,0.3253170111072175_0.7545299195665806_0.006907299105169221,0.36034077041574675_0.7379057332173551_0.004572033950205867,0.3847152600313961_0.6948831254863796_0.00718695589408807,0.3112195615103083_0.5466855876859733_0.01380027545155053,0.34661245668420854_0.4585563208052205_0.006906207180473941,0.37554067794941126_0.43119071941185483_-0.0026983564679767184,0.40325910808656534_0.42149858466665413_-0.02984448298414267,0.28028642316153685_0.5261582027864553_0.00775755950042655,0.3159613449275542_0.4189695762935525_-0.01033827300538808,0.34625507239558984_0.41144649815605866_-0.03607606449167755,0.37143385600260015_0.43267808258559637_-0.057063469224453364
84651,BA_RIGHT_CLICK,8,0.2068875211580458_0.7921426405892175_0.012895830483611521,0.2680172784234034_0.7789650762489168_0.009947015709145045,0.32158783740139907_0.7539177865520071_0.005580091431809937,0.35630643076283425_0.7381051837838145_-0.0007053911141425575,0.37983555274214265_0.695494641830449_-0.0007676667491155302,0.309044095606028_0.5446571797702081_0.012458271484859505,0.3442730333367162_0.45674787484714885_0.004830211024644961,0.37249629834860376_0.4288142901310006_-0.0048731596736069915,0.39997578431776304_0.4184146069835064_-0.03212330907265121,0.27738997284166844_0.5226833614502031_0.0073734284101251765,0.3126194408655205_0.41624898094679885_-0.01089749642745805,0.3422723479593491_0.4067519198421382_-0.037113913364734866,0.36761964711516_0.42607280731222097_-0.05866754168930085
84682,BA_RIGHT_CLICK,8,0.20401067162385483_0.790545257757934_0.016381357271572826,0.2647342453881063_0.7779695077268862_0.010869818025003414,0.31802450948029287_0.75379758125424_0.004409856760560255,0.3524637139366682_0.7383079933672311_-0.005047716156790273,0.3755401307503853_0.6968206564346351_-0.007248443287178471,0.30661014535460396_0.5424821329572493_0.011254062613874849,0.3419395050175328_0.45529493111856384_0.0029833954542183793,0.3692458024785504_0.4266964659411652_-0.006976916906671238,0.3964048267969381_0.41523183531367286_-0.0342692617152514,0.2742665465163615_0.5188107445076051_0.006940520532594046,0.3084534173107178_0.412851777702538_-0.011436232694277383,0.3368933969755725_0.4003294261744613_-0.03798485326173037,0.3620945143935593_0.416984165668655_-0.06001471968223597
84715,BA_RIGHT_CLICK,8,0.20104526777927798_0.7879988454427975_0.019706898507754707,0.26167817377916636_0.7761415826104946_0.011896749014195237,0.3144701129839383_0.753096739815709_0.0033756283236017074,0.3483698897780272_0.7387600268959333_-0.008925917709787384,0.3719507939943054_0.6993902404911834_-0.013157162603985941,0.30405624563243805_0.5399904928571935_0.010153700201535366,0.33939382122098116_0.4528130365887293_0.0014190126037044461,0.36599626351718784_0.42393852594049325_-0.00874284169470192,0.3928293181712541_0.4127317400519332_-0.036283012912621655,0.2708760424842379_0.515185555158849_0.006551296767724292,0.30397722640800723_0.40918929340836835_-0.011716344470412905,0.33140726280369415_0.3933113696138855_-0.038521139044778586,0.3564499976823737_0.40741105871213956_-0.061130728258529866
84749,BA_RIGHT_CLICK,8,0.1983956042914766_0.7848847073433128_0.02327121283791916,0.2587648865689569_0.7743402828234727_0.013280688960978535,0.31108018212680516_0.7523510061637855_0.002715829993285358,0.34477407401572013_0.7392623087596362_-0.01227942791773454,0.3691615491969092_0.7027633134371056_-0.018495505879125337,0.30168827458021497_0.5375701850229069_0.009071876536865347,0.33695212949227266_0.4502090512497432_-8.667917446747333e-05,0.3629094120607748_0.42062020160795494_-0.010398813179293642,0.38941648946246415_0.4092830087140624_-0.03825434182957853,0.26772078270832234_0.5117799682130778_0.006177168220983137,0.29977564628257947_0.40552218725202427_-0.012039821656252047,0.32657478366023746_0.38628777519550295_-0.039003688171877104,0.3517103721769658_0.39741480745326274_-0.061965802060635546
